13/12/2010 14:04:46 (Std) 	Started creation of Imageset from XML specification:
13/12/2010 14:04:46 (Std) 	---- CEGUI Imageset name: Vanilla-Images
13/12/2010 14:04:46 (Std) 	---- Source texture file: vanilla.tga in resource group: (Default)
13/12/2010 14:04:46 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
13/12/2010 14:04:46 (Std) 	===== Look and feel parsing completed =====
13/12/2010 14:04:46 (Std) 	No window renderer factories specified for module 'CEGUIFalagardWRBase' - adding all available factories...
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/Titlebar' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'Vanilla/Titlebar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/Button' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/Button' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/FrameWindow' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'Vanilla/FrameWindow' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'Vanilla/Editbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/VerticalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/VerticalScrollbarThumb' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'Vanilla/VerticalScrollbar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/HorizontalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'Vanilla/HorizontalScrollbarThumb' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'Vanilla/HorizontalScrollbar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'Vanilla/StaticImage' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'Vanilla/StaticText' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'Vanilla/Listbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'Vanilla/MultiLineEditbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'Vanilla/ComboDropList' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'Vanilla/Combobox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Creating falagard mapping for type 'Vanilla/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'Vanilla/ProgressBar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:46 (Std) 	Started creation of Scheme from XML specification:
13/12/2010 14:04:46 (Std) 	---- CEGUI GUIScheme name: AquaLook
13/12/2010 14:04:46 (Std) 	Started creation of Imageset from XML specification:
13/12/2010 14:04:46 (Std) 	---- CEGUI Imageset name: AquaLook
13/12/2010 14:04:46 (Std) 	---- Source texture file: AquaLook.png in resource group: (Default)
13/12/2010 14:04:46 (Std) 	Started creation of Font from XML specification:
13/12/2010 14:04:46 (Std) 	---- CEGUI font name: BlueHighway-12
13/12/2010 14:04:46 (Std) 	----       Font type: FreeType
13/12/2010 14:04:46 (Std) 	----     Source file: bluehigh.ttf in resource group: (Default)
13/12/2010 14:04:46 (Std) 	---- Real point size: 12
13/12/2010 14:04:46 (Std) 	Started creation of Font from XML specification:
13/12/2010 14:04:46 (Std) 	---- CEGUI font name: BlueHighway-10
13/12/2010 14:04:46 (Std) 	----       Font type: FreeType
13/12/2010 14:04:46 (Std) 	----     Source file: bluehigh.ttf in resource group: (Default)
13/12/2010 14:04:46 (Std) 	---- Real point size: 10
13/12/2010 14:04:46 (Std) 	Started creation of Font from XML specification:
13/12/2010 14:04:46 (Std) 	---- CEGUI font name: BlueHighway-8
13/12/2010 14:04:46 (Std) 	----       Font type: FreeType
13/12/2010 14:04:46 (Std) 	----     Source file: bluehigh.ttf in resource group: (Default)
13/12/2010 14:04:46 (Std) 	---- Real point size: 8
13/12/2010 14:04:46 (Std) 	===== Falagard 'root' element: look and feel parsing begins =====
13/12/2010 14:04:47 (Std) 	===== Look and feel parsing completed =====
13/12/2010 14:04:47 (Std) 	No window renderer factories specified for module 'CEGUIFalagardWRBase' - adding all available factories...
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Button' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'AquaLook/Button' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Checkbox' using base type 'CEGUI/Checkbox', window renderer 'Falagard/ToggleButton' Look'N'Feel 'AquaLook/Checkbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/ImageButton' using base type 'CEGUI/PushButton', window renderer 'Falagard/Button' Look'N'Feel 'AquaLook/ImageButton' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/RadioButton' using base type 'CEGUI/RadioButton', window renderer 'Falagard/ToggleButton' Look'N'Feel 'AquaLook/RadioButton' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/FrameWindow' using base type 'CEGUI/FrameWindow', window renderer 'Falagard/FrameWindow' Look'N'Feel 'AquaLook/FrameWindow' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Titlebar' using base type 'CEGUI/Titlebar', window renderer 'Falagard/Titlebar' Look'N'Feel 'AquaLook/Titlebar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/SystemButton' using base type 'CEGUI/PushButton', window renderer 'Falagard/SystemButton' Look'N'Feel 'AquaLook/Button' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Editbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'AquaLook/Editbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/MultiLineEditbox' using base type 'CEGUI/MultiLineEditbox', window renderer 'Falagard/MultiLineEditbox' Look'N'Feel 'AquaLook/MultiLineEditbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Menubar' using base type 'CEGUI/Menubar', window renderer 'Falagard/Menubar' Look'N'Feel 'AquaLook/Menubar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/PopupMenu' using base type 'CEGUI/PopupMenu', window renderer 'Falagard/PopupMenu' Look'N'Feel 'AquaLook/PopupMenu' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/MenuItem' using base type 'CEGUI/MenuItem', window renderer 'Falagard/MenuItem' Look'N'Feel 'AquaLook/MenuItem' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/ProgressBar' using base type 'CEGUI/ProgressBar', window renderer 'Falagard/ProgressBar' Look'N'Feel 'AquaLook/ProgressBar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/VerticalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'AquaLook/VerticalScrollbar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/HorizontalScrollbar' using base type 'CEGUI/Scrollbar', window renderer 'Falagard/Scrollbar' Look'N'Feel 'AquaLook/HorizontalScrollbar' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/VerticalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'AquaLook/VerticalScrollbarThumb' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/HorizontalScrollbarThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'AquaLook/HorizontalScrollbarThumb' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/TabButton' using base type 'CEGUI/TabButton', window renderer 'Falagard/TabButton' Look'N'Feel 'AquaLook/TabButton' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/TabControl' using base type 'CEGUI/TabControl', window renderer 'Falagard/TabControl' Look'N'Feel 'AquaLook/TabControl' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/TabContentPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'AquaLook/TabContentPane' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/TabButtonPane' using base type 'DefaultWindow', window renderer 'Falagard/Default' Look'N'Feel 'AquaLook/TabButtonPane' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/ComboDropList' using base type 'CEGUI/ComboDropList', window renderer 'Falagard/Listbox' Look'N'Feel 'AquaLook/ComboDropList' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/ComboEditbox' using base type 'CEGUI/Editbox', window renderer 'Falagard/Editbox' Look'N'Feel 'AquaLook/ComboEditbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Combobox' using base type 'CEGUI/Combobox', window renderer 'Falagard/Default' Look'N'Feel 'AquaLook/Combobox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Listbox' using base type 'CEGUI/Listbox', window renderer 'Falagard/Listbox' Look'N'Feel 'AquaLook/Listbox' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/ListHeader' using base type 'CEGUI/ListHeader', window renderer 'Falagard/ListHeader' Look'N'Feel 'AquaLook/ListHeader' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/ListHeaderSegment' using base type 'CEGUI/ListHeaderSegment', window renderer 'Falagard/ListHeaderSegment' Look'N'Feel 'AquaLook/ListHeaderSegment' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/MultiColumnList' using base type 'CEGUI/MultiColumnList', window renderer 'Falagard/MultiColumnList' Look'N'Feel 'AquaLook/MultiColumnList' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Slider' using base type 'CEGUI/Slider', window renderer 'Falagard/Slider' Look'N'Feel 'AquaLook/Slider' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/SliderThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'AquaLook/SliderThumb' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/SliderHoriz' using base type 'CEGUI/Slider', window renderer 'Falagard/Slider' Look'N'Feel 'AquaLook/SliderHoriz' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/SliderHorizThumb' using base type 'CEGUI/Thumb', window renderer 'Falagard/Button' Look'N'Feel 'AquaLook/SliderHorizThumb' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/ScrollablePane' using base type 'CEGUI/ScrollablePane', window renderer 'Falagard/ScrollablePane' Look'N'Feel 'AquaLook/ScrollablePane' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Spinner' using base type 'CEGUI/Spinner', window renderer 'Falagard/Default' Look'N'Feel 'AquaLook/Spinner' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/Tooltip' using base type 'CEGUI/Tooltip', window renderer 'Falagard/Tooltip' Look'N'Feel 'AquaLook/Tooltip' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/StaticImage' using base type 'DefaultWindow', window renderer 'Falagard/StaticImage' Look'N'Feel 'AquaLook/StaticImage' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Creating falagard mapping for type 'AquaLook/StaticText' using base type 'DefaultWindow', window renderer 'Falagard/StaticText' Look'N'Feel 'AquaLook/StaticText' and RenderEffect ''. (005CAE3C)
13/12/2010 14:04:47 (Std) 	Attempting to create Imageset 'BlueHighway-12_auto_glyph_images_ ' with texture only.
13/12/2010 14:04:47 (Std) 	Attempting to create Imageset 'BlueHighway-12_auto_glyph_images_ÿ' with texture only.
13/12/2010 14:04:47 (Error)	Attempt to set value of '136'  to read only property 'HorzExtent' on window: OgreCEGUI/PhysicsSettings
13/12/2010 14:04:47 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/PhysicsSettings
13/12/2010 14:04:47 (Error)	Attempt to set value of '90'  to read only property 'HorzExtent' on window: OgreCEGUI/AISettings
13/12/2010 14:04:47 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/AISettings
13/12/2010 14:04:47 (Error)	Attempt to set value of '165'  to read only property 'HorzExtent' on window: OgreCEGUI/3DSettings
13/12/2010 14:04:47 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/3DSettings
13/12/2010 14:04:47 (Error)	Attempt to set value of '91'  to read only property 'HorzExtent' on window: OgreCEGUI/ArenaSize
13/12/2010 14:04:47 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/ArenaSize
13/12/2010 14:04:48 (Error)	Attempt to set value of '73'  to read only property 'HorzExtent' on window: OgreCEGUI/ArenaSizeXoY
13/12/2010 14:04:48 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/ArenaSizeXoY
13/12/2010 14:04:48 (Std) 	Attempting to create Imageset 'DejaVuSans-10_auto_glyph_images_ ' with texture only.
13/12/2010 14:04:48 (Error)	Attempt to set value of '21'  to read only property 'HorzExtent' on window: OgreCEGUI/ArenaSizeXoY1
13/12/2010 14:04:48 (Error)	Attempt to set value of '47.025'  to read only property 'VertExtent' on window: OgreCEGUI/ArenaSizeXoY1
13/12/2010 14:04:48 (Error)	Attempt to set value of '281'  to read only property 'HorzExtent' on window: OgreCEGUI/RoomSizeMax
13/12/2010 14:04:48 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/RoomSizeMax
13/12/2010 14:04:48 (Error)	Attempt to set value of '138'  to read only property 'HorzExtent' on window: OgreCEGUI/DoorCnt
13/12/2010 14:04:48 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/DoorCnt
13/12/2010 14:04:48 (Error)	Attempt to set value of '145'  to read only property 'HorzExtent' on window: OgreCEGUI/FurnitureEn
13/12/2010 14:04:48 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/FurnitureEn
13/12/2010 14:04:48 (Error)	Attempt to set value of '235'  to read only property 'HorzExtent' on window: OgreCEGUI/infoBox
13/12/2010 14:04:48 (Error)	Attempt to set value of '15.675'  to read only property 'VertExtent' on window: OgreCEGUI/infoBox
13/12/2010 14:04:48 (Std) 	---- Successfully completed loading of GUI layout from 'OgreCEGUI.layout' ----
13/12/2010 14:04:48 (Std) 	---- Successfully completed loading of GUI layout from 'IngameMenu.layout' ----
13/12/2010 14:04:51 (Std) 	Attempting to create Imageset 'BlueHighway-10_auto_glyph_images_ ' with texture only.
13/12/2010 14:04:51 (Std) 	Attempting to create Imageset 'BlueHighway-10_auto_glyph_images_û' with texture only.
